Jenna Annecchiarico,Sat Nov 07 01:13:00 0000 2015,I get no love 
Jared Schnabl,Sat Nov 07 01:13:01 0000 2015,AmazingRaceCBS PhilKeoghan greenteam just won't stop arguing.  So much for being nice.  TAR27
Tim Baysinger,Sat Nov 07 01:13:02 0000 2015,KnicksFanBlog starting backcourt and Melo is a shell of himself
Trophyguy,Sat Nov 07 01:13:03 0000 2015,taurisjn nice.  Not too shabby.
Emily,Sat Nov 07 01:13:04 0000 2015,3 hour FaceTime calls Yaraishka Itsyayabruh
Michelle Allen,Sat Nov 07 01:13:05 0000 2015,  Steps at The Met https://t.co/yNUaxEhJ2W
O'Israel,Sat Nov 07 01:13:06 0000 2015,Flyin18T Take it to where .... Edward Webber
Gina Schmeling,Sat Nov 07 01:13:06 0000 2015,Looks fun AndreaLearned a good leaderamp; walker netimpact GraceCarlsonAPR pikeplace
Billy King,Sat Nov 07 01:13:06 0000 2015,Larkin slipping again
Aesthetic Detective,Sat Nov 07 01:13:07 0000 2015,acg sneak peak  New York New York https://t.co/5uiNfNPnjO
Dean C ن,Sat Nov 07 01:13:08 0000 2015,I am ashamed of myself for really really wanting to see this. https://t.co/folwWBMzbh
Bryce E. Nygma,Sat Nov 07 01:13:08 0000 2015,it's hot
Serenity Plugin,Sat Nov 07 01:13:08 0000 2015,Are you on the woman's arts basketball league
Zory Moreno,Sat Nov 07 01:13:09 0000 2015,I cannot wait 4 outdoors best of 5 amp; especially clay. If this is indoors after doubtful year just imagine what's coming. Vamossss Rafa
beywizzle,Sat Nov 07 01:13:09 0000 2015,there must be something in the water PSYPagyanig
Nick Monty,Sat Nov 07 01:13:11 0000 2015,Knicks have me like 
Mr. Dixon,Sat Nov 07 01:13:11 0000 2015,I can't grow a beard so what I do instead is marry a woman.
Alexander De Filippi,Sat Nov 07 01:13:11 0000 2015,812 pm spy car blasting stereo
Ali Fink,Sat Nov 07 01:13:12 0000 2015,Really looking forward to eating the two tacos I saved from last night pockettacos
Maria Fernanda,Sat Nov 07 01:13:14 0000 2015,  Applebee's Times Square https://t.co/PQg25Z8WmV
Barefoot Seamstress,Sat Nov 07 01:13:14 0000 2015,Still working on getting her to stop scratching/kneading on the carpet she hasn't figured out she has a scratching post yet.
Jenna Annecchiarico,Sat Nov 07 01:13:14 0000 2015,no one likes me 
Candace Yan Ge,Sat Nov 07 01:13:15 0000 2015,I'm at Morimoto in New York NY https://t.co/jsgfQ6SNyj
 Javin James,Sat Nov 07 01:13:15 0000 2015,Oh unless you mean like shoo to a fowl
Brandi Marie,Sat Nov 07 01:13:15 0000 2015,Great Danes are the best dogs ever
Logan,Sat Nov 07 01:13:15 0000 2015,This is a reason why dogs are better than 90 of people purehappiness  https://t.co/deZr8xJ1eP
Bekatsa,Sat Nov 07 01:13:16 0000 2015,We lit https://t.co/I13ShZWNpF
stmath.eu,Sat Nov 07 01:13:18 0000 2015,The main source of light was a candle that died after 30 seconds of show blackmetal martyrdoom
jade,Sat Nov 07 01:13:19 0000 2015,The blood in my veins is made up of mistakes
Ari Fantis,Sat Nov 07 01:13:21 0000 2015,Taniel News media spent months talking about Romney being a bully in H.S. Barely talked about Hillary and sniper gate in Bosnia.
intellectual thot,Sat Nov 07 01:13:21 0000 2015,Will and I have been spooky for 8 days nonstop
Charlie Fersko,Sat Nov 07 01:13:21 0000 2015,Today on madamsecretary  Silvercup Studios East https://t.co/W2s1OUF1lL
kerry,Sat Nov 07 01:13:22 0000 2015,The things you do when you're bored.... https://t.co/S59c7TFs33
Cubano',Sat Nov 07 01:13:23 0000 2015,50cent the best rapper turned actor since will smith to me even thou he don't be faking and he funny as shit  power norappersafe
Larry Fox,Sat Nov 07 01:13:24 0000 2015,maddow O'Malley could have answered just ONE of your questions.
alyssa loves calum.,Sat Nov 07 01:13:25 0000 2015,lukeadb omg no
ushijimia wakatoshi,Sat Nov 07 01:13:25 0000 2015,i burn for ushimoni
beywizzle,Sat Nov 07 01:13:25 0000 2015,there must be something in the water
Dez str8likethat,Sat Nov 07 01:13:27 0000 2015,On my way To the smoke shop on Bergen about to get right for the weekend
Cheyanne,Sat Nov 07 01:13:27 0000 2015,Yum.   Long Island City New York https://t.co/Neo0obMroO
Fuck girl,Sat Nov 07 01:13:27 0000 2015,Nothing makes me laugh more than watching bitches who can't walk in heels 
JuliánVoguingFitness,Sat Nov 07 01:13:27 0000 2015,Overall Father  Julian  De La Blanca Warmup before https://t.co/LMLDFne15C
BxArts Factory,Sat Nov 07 01:13:29 0000 2015,Performance by Bronx artist Luis Stephenberg at boricuba as part of borimix festivities for their https://t.co/LwrIXNy2n2
Gabriella Darling.,Sat Nov 07 01:13:29 0000 2015,this new job is giving me hella fuckin cooooshhh 
Lila Kat,Sat Nov 07 01:13:29 0000 2015,I'm coming to Boston to  lmaoo
Gersh Experience,Sat Nov 07 01:13:30 0000 2015,102 on a Math Test Great job GershExperience  Gersh Experience Programming Office https://t.co/0O8Er68nnn
OD Comets,Sat Nov 07 01:13:31 0000 2015,Biega shot from the blue line saved by Sparks.8:21  2ndMarlies 3 Comets 2
aims,Sat Nov 07 01:13:31 0000 2015,Rewatching rocky horror and having nostalgia to when SusanSarandon told medon't dream it be it.
Jay Hart,Sat Nov 07 01:13:32 0000 2015,The bickering continues with TheGreenTeam they got to pull it together or else it'll only get worse from here. AmazingRace
kelly,Sat Nov 07 01:13:32 0000 2015,Well I am bored I might as well
Cross Island Crew,Sat Nov 07 01:13:34 0000 2015,PanAtx believe you're correct.
,Sat Nov 07 01:13:35 0000 2015,xoCreation you slut
morggggg,Sat Nov 07 01:13:35 0000 2015,Forgot a 30 year old man came into my work yesterday amp; asked me on a date lmao my life
Veritaserum,Sat Nov 07 01:13:35 0000 2015,TheStudLife let's go 
Alyssa Anderson,Sat Nov 07 01:13:37 0000 2015,Hello it's me. Looking good old friend. happylady food burrito guacfordays  Panchito's Mexican https://t.co/BmZpLpGKRY
Hope Dellon,Sat Nov 07 01:13:37 0000 2015,Best viewer review of ZforTV so far: 'Don't bother not a zombie show.' One star. novelist/producer ThereseFowler zombiefail
Liz Barclay,Sat Nov 07 01:13:37 0000 2015,fall season https://t.co/977wjLxedm
Katie Aldo,Sat Nov 07 01:13:38 0000 2015,After a 12 hour work day It's nice to finally get home and watch New Jersey take a 30 lead NJDevils
David Chapman,Sat Nov 07 01:13:40 0000 2015,dontshootskrlx :: Error404 :: Page Not Found. ATTN: VzW1242 user davewhatever wants none of your shit MSG//24A3114 suckit
SHEILA  EISENSTEIN,Sat Nov 07 01:13:40 0000 2015,smerconish RealBenCarson tedcruz you are being funny. .right
,Sat Nov 07 01:13:41 0000 2015,Still RT BlowindatPiNK: When I see someone subbing me https://t.co/UBc20ptOuK
Zohaib,Sat Nov 07 01:13:41 0000 2015,I'm down guys https://t.co/kz8FoivBwa
mami,Sat Nov 07 01:13:44 0000 2015,Thank you god im okay.
Augusta,Sat Nov 07 01:13:46 0000 2015,Just posted a video  Madison Square Garden https://t.co/CIBr57OnsP
William T.,Sat Nov 07 01:13:48 0000 2015,THERE IS NOTHING TOO HARD FOR OUR GOD sog36 SandiHMaitland amanda7743 SrPastorGarcia wjmopar Craee italLea79 https://t.co/feVcB0jomq
beywizzle,Sat Nov 07 01:13:49 0000 2015,my cousins r here 
Fatima Styles,Sat Nov 07 01:13:50 0000 2015,annaelxox that's just something they know they know they know they know drake voice
Katrina H,Sat Nov 07 01:13:50 0000 2015,Amanda is such a liar you obviously want Dan. Smh  6YearsMovie
James McCarthy,Sat Nov 07 01:13:50 0000 2015,Katfirmeza Eoghan will Hopefully. Liam is waiting patiently to open gifts until Jeanette gets home.
Scott Wooledge,Sat Nov 07 01:13:51 0000 2015,Elect Marry Befriend Could be the quiz for the DemForum.
Eder Sierra,Sat Nov 07 01:13:51 0000 2015,conair34 peace out Queens see you soon. nyc queens photo walkingshoes bw bwphotography grainy https://t.co/EWNQogmrxt
Brittany,Sat Nov 07 01:13:52 0000 2015,Been going 24 years strong. I think we're good  https://t.co/u6i7hiNGZ3
Rachel Port,Sat Nov 07 01:13:53 0000 2015,It's 2015 get a roof
nay b,Sat Nov 07 01:13:52 0000 2015,Who's better
Marquaysa Battle,Sat Nov 07 01:13:53 0000 2015,CocoandBreezy Glasses please I love you guys  cocoandbreezy  https://t.co/JE8g1ySv9S
Steven Morgan,Sat Nov 07 01:13:55 0000 2015,I like the way you comb your hair I like the stylish clothes you wear. It's just the little things https://t.co/tMhjXKPvmh
Frunc,Sat Nov 07 01:13:55 0000 2015,they're so weird  https://t.co/hWRoelNT4S
Syed Mahmood KAZMI,Sat Nov 07 01:13:56 0000 2015,Happy to work with UNWomen MalalaFund MALANational amp; Participant to organize HeNamedMeMalala at the UNGA  sheer courage ZiauddinY
PolSci,Sat Nov 07 01:13:56 0000 2015,namanpugalia arungiri instaVaani naman Bhai what are your conclusions
madison featherston,Sat Nov 07 01:13:56 0000 2015,there's a marked difference between people saying you should be proud of what you're doing and actually feeling that way
NVR2Loud,Sat Nov 07 01:13:56 0000 2015,Priest Priest Priest at TheParamountNy for Judas Priest Redeemer of Souls Tour in Huntington NY https://t.co/dBOJ0m4mA7
John Anthony Ashley,Sat Nov 07 01:13:56 0000 2015,Defense defense defense...oh yeah and ball/player movement as well at this point in the game CelticsTalk csnceltics
Tom Doody,Sat Nov 07 01:13:56 0000 2015,Dorothy Parker talks2self woman feverspell stone him Greg Hardy https://t.co/oFUWDQIVZt https://t.co/o0FmIFKrz2
Osiris Gutierrez,Sat Nov 07 01:13:56 0000 2015,Absolutely incredible artwork by ViverosBrand.... I cannot explain how impressed I am by this https://t.co/YbGfIkfmh4
beywizzle,Sat Nov 07 01:13:58 0000 2015,lemme just choke you out
mami,Sat Nov 07 01:13:59 0000 2015,I feel so lightheaded
sad ghost,Sat Nov 07 01:13:59 0000 2015,gnarlypug it's funny you say that cause I spoke to my dad about maybe doing it for how much I'm struggling and he said I'm not trying hard
Rakesh Satyal,Sat Nov 07 01:14:00 0000 2015,BILLIONDOLLAR IDEA:Hamilton/Ramp;B tribute group called SSWV Schuyler Sisters With Voices
Oscar ,Sat Nov 07 01:14:01 0000 2015,Prince vs MichealLets Go  Schomburg Center for Research in Black Culture New York Public Library https://t.co/6rrMuhrwrr
RIK,Sat Nov 07 01:14:02 0000 2015,I think ValeYellow46 will win TheGrandFinale ForzaVale https://t.co/jRzNxOv2qs
Jay Sy,Sat Nov 07 01:14:03 0000 2015,nakngtweeting good morning Santi hugs from Manhattan here
Samantha Escobar,Sat Nov 07 01:14:04 0000 2015,getmetheIV Bryan its history it cannot be fixedOnly repeatedForever
Laura,Sat Nov 07 01:14:05 0000 2015,saddest day of my life alexenglish https://t.co/uNNSZ9FgX3
Bill Morini,Sat Nov 07 01:14:05 0000 2015,StevenDLindsey brithume I talk to people on the left who say they like Trump's candor even if they disagree with him. That's his appeal.
ѕтeғғy,Sat Nov 07 01:14:07 0000 2015,when your boyfriend snores like a grown ass man 
Erin Cassidy,Sat Nov 07 01:14:07 0000 2015,Reason 5947 why I love HarmonyInc: when a quartet finishes a song even everyone working backstage claps for them. hi2015icc
spooky nai,Sat Nov 07 01:14:07 0000 2015,Exactly  https://t.co/tmSDbld2K3
 S A M ,Sat Nov 07 01:14:08 0000 2015,jennharris TurntGrandpa oh my god
JuicyJ,Sat Nov 07 01:14:08 0000 2015, Fridays in Bk  Brooklyn Bowl https://t.co/CEXzisuUPe
Aldub Global NewYork,Sat Nov 07 01:14:08 0000 2015,Never buy a car that you cant push.. ALDUBPerformsTogether
Ed S,Sat Nov 07 01:14:08 0000 2015,My new favorite thing Heirloom Yamahai Genshu. sake les  Sakamai https://t.co/7pTZAXcKBI
CUBANA Y MALA,Sat Nov 07 01:14:10 0000 2015,  New York New York https://t.co/8BvxLcl7Ep
NicolasFrenay,Sat Nov 07 01:14:10 0000 2015,I'm at Sunrise New York in New York NY https://t.co/1snF9orv24 https://t.co/FfqlILl2oj
Diatonic Dissonance,Sat Nov 07 01:14:11 0000 2015,Someone tell AwkwardDuck to follow me. Wait....  lol
Ross Murray,Sat Nov 07 01:14:11 0000 2015,Beautiful evening even if it is November. Enjoying being out with my sweetie.  Washington Square Park https://t.co/JHKyJhGHLb
Karen Dugan,Sat Nov 07 01:14:11 0000 2015,I'm at Gate B53 in Queens NY https://t.co/ANOvpht5MC
Christopher Mariotti,Sat Nov 07 01:14:12 0000 2015,When MirandaLeighh answers you on snap . DayMade
Tom McGerty,Sat Nov 07 01:14:13 0000 2015,Love the Pacers HickoryPacers jerseys tonight Great idea
MJT,Sat Nov 07 01:14:13 0000 2015,mjttheband 89northmusicvenue jojogodfrey richbalterphotography  89 North Music Venue https://t.co/OcM2PCpxBd
Alexander De Filippi,Sat Nov 07 01:14:14 0000 2015,5B loud muffler https://t.co/TDmikMn6cm
Cheryl Jackson,Sat Nov 07 01:14:14 0000 2015,Macstraw deadandcompany I Didn't Win Tix For Tomorrow Night TheGarden I Struck Out TwiceNoMiracleFor Me 
Stevie G,Sat Nov 07 01:14:14 0000 2015,IBENUMBERSIX  Thanks Natalie... I really appreciate positivity these daze
Yoneiry El Maestro,Sat Nov 07 01:14:14 0000 2015,Not everything is hard work I'm here having a good time in the Big Apple.No todo es duro trabajo https://t.co/DhzwbAMoU1
Tim Riggins,Sat Nov 07 01:14:15 0000 2015,Current mindset since hunting season started... https://t.co/OGt274Zkbi
Annathaema,Sat Nov 07 01:14:16 0000 2015,where tf is my chinese food. 40 minutes for two items is weird.
Carolina Batista,Sat Nov 07 01:14:16 0000 2015,Everyone that steps into my house leaves 10 pounds heavier smh
andrew rodriguez,Sat Nov 07 01:14:16 0000 2015,the gang in the store like king booyou know im out the po like shifu
Fancy Mom,Sat Nov 07 01:14:17 0000 2015,NBCUndateable sisters before misters Danny don't be a bh UndateableLive MissKajlich bridgitmendler
Alex Rainert,Sat Nov 07 01:14:18 0000 2015,Varun azizansari netflix Oh nice Was gonna tuck in myself tonight.
O'Israel,Sat Nov 07 01:14:18 0000 2015,Roller Rink taylorswift13
SPOILED ASS,Sat Nov 07 01:14:19 0000 2015,New York turn up 
Code G,Sat Nov 07 01:14:19 0000 2015,Swayin up fa show time at Club Mass NY  Times Square New York City https://t.co/XsSbv0iand
Nicolette Hassett,Sat Nov 07 01:14:20 0000 2015,today's moodsangria
beywizzle,Sat Nov 07 01:14:20 0000 2015,A King should have a Queen.
lil wik,Sat Nov 07 01:14:20 0000 2015,i kept asking everyone to fight me today
KEWALEE,Sat Nov 07 01:14:21 0000 2015,'' 208. The Starry Night 1889  Vincent Van Gogh '' MBKinAmerica https://t.co/esav2jAdmh
Alex Bresler,Sat Nov 07 01:14:21 0000 2015,YvesDarbouze bambambigganose I wish I had an answer
OfficeTeam Jobs,Sat Nov 07 01:14:22 0000 2015,Can you recommend anyone for this job Customer Service Representative  https://t.co/Z61YEWcI3U OfficeTeam SYOSSET NY CustomerService
Danielle McNamara,Sat Nov 07 01:14:22 0000 2015,You don't do that shit without a shaman.
,Sat Nov 07 01:14:22 0000 2015,JenSelter I'm going to go workout and eat after.  am I doing this right 
Him.,Sat Nov 07 01:14:23 0000 2015,KnicksTape  Madison Square Garden https://t.co/bUC4vSoxbC
David Pomerantz,Sat Nov 07 01:14:23 0000 2015,GlennKenny He also liked The Cobbler when McCarthy was good. Whaaa
Liz Barclay,Sat Nov 07 01:14:24 0000 2015,strictly ballroom is lowkey one of my fave movies
Terry O.,Sat Nov 07 01:14:25 0000 2015,ajzimm3rman mogolfn You'd deny help after 2008 crash. You'd deny disabled working poor vets elderlyBut corporate welfare fine w/you
Callie KingGuffey,Sat Nov 07 01:14:25 0000 2015,70 in NY on a November night got me like 
mercedes rogalewski,Sat Nov 07 01:14:26 0000 2015,DesignEvrgreen oh heck yeah
Christopher Naum,Sat Nov 07 01:14:27 0000 2015,Ifyoudont understand the BldgCompartmentamp;your Company;All the latest combination of ABCLRST..of letters willnotgive u the KSA 4 todays FG
Dolores Costello,Sat Nov 07 01:14:27 0000 2015,LauriePayne79 nepats1237 StacySpike23721 chelerobinson Is there any reason to watch Bamp;B any more All it does is totally annoy me.
Adam M. Santucci,Sat Nov 07 01:14:27 0000 2015,Tonight my first visit to NationalSawdust and weareshura is playing. I mean does it get any better
Molly ann Walker,Sat Nov 07 01:14:28 0000 2015,I wish uber pool riders could rate their fellow riders let me tell you...
Sarah aka Curvily,Sat Nov 07 01:14:28 0000 2015,Drinks with these psblogger babes. happyhour  Pazza Notte Restaurant amp; Lounge https://t.co/8ZDzXOzY2e
Billy King,Sat Nov 07 01:14:29 0000 2015,We need a PG
Awilda M,Sat Nov 07 01:14:29 0000 2015,I miss him https://t.co/3jSwpOLBvN
Alex,Sat Nov 07 01:14:30 0000 2015,britneyspeans you're a mess
Trophyguy,Sat Nov 07 01:14:30 0000 2015,taurisjn I'll have taken Max out to pee 4 times during your next flight.
Sarah Shaker,Sat Nov 07 01:14:32 0000 2015,TGIF  1st week down planetloreal   garnier loreal beauty girlboss   L'Oreal https://t.co/TD3LDBC4JZ
Zohaib,Sat Nov 07 01:14:32 0000 2015,Knicks trying to lose so bad right now.... https://t.co/fxrLxbU4xE
Berl's Poetry Shop,Sat Nov 07 01:14:33 0000 2015,A powerful awareness that the game is rigged but he's still going to win it bearsdrinksoda on frankophilia
 hey emma ,Sat Nov 07 01:14:34 0000 2015,eye see ur feet https://t.co/qdwjqHMvar
carla sosenko,Sat Nov 07 01:14:35 0000 2015,There are more Lakers fans at Barclays than Nets fans tonight and IT IS NOT OK.
Kim,Sat Nov 07 01:14:36 0000 2015,5sosftsab how does it melt wow. you learn something new everyday
jlovoxo6,Sat Nov 07 01:14:36 0000 2015,time to go home walked out of the city and over the bridge NY Brooklyn BrooklynBridge https://t.co/he8rw973tS
ReginaldAnderson,Sat Nov 07 01:14:36 0000 2015,CLAUWBAT AHHHH Wrapping my body in your arms squeezing me Closer feeling your heart beating faster chest to chest MMMM 1/2
Aldub Global NewYork,Sat Nov 07 01:14:39 0000 2015,Knowledge is knowing tomato is a fruit and wisdom is not putting tomatoes in a fruit salad.ALDUBPerformsTogether
Jenn Vargas,Sat Nov 07 01:14:41 0000 2015,pbrady I do the same thing for my job. no red stapler involved :P
SPIC PITINO,Sat Nov 07 01:14:41 0000 2015,The current lituation https://t.co/KERSo8kyW8
Rachel Leah,Sat Nov 07 01:14:42 0000 2015,Love and respect spike but always empathetic to the feelings of those from the community.
Jared Schnabl,Sat Nov 07 01:14:43 0000 2015,PhilKeoghan Amazingrace not so much awkward as much as it is sad.  If they make it to last leg and there's a geography challenge... UHOH
Jane B,Sat Nov 07 01:14:43 0000 2015,Clintthodos Do you know if eSight works 4 hemianopia Trying 2 get Irene 2 go 4 demo. Hope Google glass going well. https://t.co/mPoCrCvnu3
RestaurantCareers,Sat Nov 07 01:14:44 0000 2015,We're hiring Read about our latest job opening here: Server Cook Host Hourly Team Members with...  https://t.co/aLozE1giGP Veterans
Jobs at Dressbarn,Sat Nov 07 01:14:44 0000 2015,Retail Job in WestBabylon NY: Assistant Manager FT at dressbarn https://t.co/yaFgtNZHPV Jobs Hiring
11:34,Sat Nov 07 01:14:49 0000 2015,Your breath smells like adderall
Katrina H,Sat Nov 07 01:14:49 0000 2015,You don't wanna be that girl Are you effing serious Bc you're that girl 6YearsMovie
Mikaela,Sat Nov 07 01:14:50 0000 2015,MrBagley ButlerElvira I'm on my way to homecoming
Mike Dibs,Sat Nov 07 01:14:51 0000 2015,Always feels good being back on the Island
h.h.,Sat Nov 07 01:14:51 0000 2015,Probably gonna do something I regret. But aye life is good.
LouRoc,Sat Nov 07 01:14:51 0000 2015,The crowd goes wild when kobebryant shoots the ball.. BrooklynNets Nets Lakers
Diatonic Dissonance,Sat Nov 07 01:14:52 0000 2015,Y'all like Dr. Ken I think it's funny
aly is ugly,Sat Nov 07 01:14:53 0000 2015,shamila and camren shippers are ignorant going at each other saying you have no proof they're just friends blah blah blah stfu
Gabe DeFreitas,Sat Nov 07 01:14:53 0000 2015,NYC met fifthavenue museum architecture  The Metropolitan Museum of Art New York https://t.co/xuLb2LU25Z
Rock Lobsta,Sat Nov 07 01:14:54 0000 2015,Current mood:Adele is my spirit animal
WaKeen,Sat Nov 07 01:14:54 0000 2015,ecoombsj most likely shes from Canton NY 
Shani J Syphrett,Sat Nov 07 01:14:54 0000 2015,I'm at EmpireBiscuit in New York NY https://t.co/Bp6Qif8Rjn
Jené,Sat Nov 07 01:14:55 0000 2015,Sorry for the spoiler but...BONNIE AND ENZO WTF
Scary PJJ 2016,Sat Nov 07 01:14:55 0000 2015,.FATJEW Loving your book esp that huge dog you saw at airport but the link is now broken. Could you send a new link to the full book
2 pop punk 2 care,Sat Nov 07 01:14:57 0000 2015,MODSUN as i say again  and you thinking he is chasing you to kill you
Selim Karlıtekin,Sat Nov 07 01:14:57 0000 2015,On the fake problem of consciousness https://t.co/aZ9htJUvzT
alyssa loves calum.,Sat Nov 07 01:14:58 0000 2015,lukeadb STOP
beywizzle,Sat Nov 07 01:14:59 0000 2015,Hello
Zvi Epner,Sat Nov 07 01:15:00 0000 2015,Just posted a photo  Eleven Madison Park https://t.co/3x2lP5XWOx
OD Comets,Sat Nov 07 01:15:00 0000 2015,Comets can't convert on the power play. Back to 5 on 57:35  2nd
johnny rosado,Sat Nov 07 01:15:00 0000 2015,I love my RAngers but if I want my streak to stay alive on EspnStreak I better pick da strugglin' but hungry ColoradoAvalanche  NHL
Big Bart,Sat Nov 07 01:15:02 0000 2015,fabybaby42 iMessage karaoke
Its Me,Sat Nov 07 01:15:02 0000 2015,Hmm slowly getting into the feels  https://t.co/8pCQcKod2X
yea move ur van,Sat Nov 07 01:15:03 0000 2015,I'm guest listing an army for tomorrow
Veritaserum,Sat Nov 07 01:15:04 0000 2015,TheStudLife doesn't mean I can't take you 
b,Sat Nov 07 01:15:04 0000 2015,In other news I have decided to move back to Arizona after this semester
Ashley,Sat Nov 07 01:15:07 0000 2015,I still haven't processed that we're actually only a week away from purpose album it's feels unreal
Kemba,Sat Nov 07 01:15:08 0000 2015,When I move into my own place I'm definitely having a housewarming party
Super Action Fight,Sat Nov 07 01:15:09 0000 2015,https://t.co/v4h91rKHDg updated 8 new releases featuring SAMANTHA BOBBI ALYSSA LEXI AURIANNA MINXY LI https://t.co/iJddjva4Dm
Paul2Paul,Sat Nov 07 01:15:09 0000 2015,When you walking around on brooklyn manhattan sport miles bridges  Central Park https://t.co/MNAZDVmAuL
Treasure Jones,Sat Nov 07 01:15:10 0000 2015,simplynessa15 gunna go do some bad shit. See ya in 5  https://t.co/TUg4ixBd9V
Aldub Global NewYork,Sat Nov 07 01:15:11 0000 2015,The only person you have to impress in life is YOURSELFALDUBPerformsTogether
Jesse Feldberg,Sat Nov 07 01:15:11 0000 2015,Drinking  The Defender 2015 by brooklynbrewery at brooklynbrewery  https://t.co/9s4q3WxTdl
ThaTomias,Sat Nov 07 01:15:12 0000 2015,Weather is so dope that I didn't even bring a jacket wit me tonight .
BEER,Sat Nov 07 01:15:12 0000 2015,br0stro I wanna drink
Molly ann Walker,Sat Nov 07 01:15:13 0000 2015,alittlekings I think they may have done like five pumps of the syrup or something. It tasted more sour than watery.
Jane Antonia Cornish,Sat Nov 07 01:15:14 0000 2015,Opening reception ZengFanzhi Paintings Drawings and Two Sculptures at gagosianla painting art https://t.co/QgIWdjyzdG
Gemaine,Sat Nov 07 01:15:15 0000 2015,daaydae glad you love it ma
Diatonic Dissonance,Sat Nov 07 01:15:15 0000 2015,AwkwardDuck hey boo :
Conrado Maletá,Sat Nov 07 01:15:16 0000 2015,Kind of a fake Tarot inspiration: https://t.co/RBPZyIWMFp scarf accessories fashion NYC hipster art Brooklyn https://t.co/ath8vd6EBW
Ryan Hegmann,Sat Nov 07 01:15:17 0000 2015,ACostantini welcome to the club
Lila Kat,Sat Nov 07 01:15:17 0000 2015,I agree   https://t.co/p04szzk6K6
Tom Doody,Sat Nov 07 01:15:18 0000 2015,chew gum kick ass man Half0at Roger Goodell Jerry Jones Greg Hardy despicable https://t.co/oFUWDQIVZt https://t.co/Mijda0lbCU
alban,Sat Nov 07 01:15:20 0000 2015,I'm doing my first internet shabbat tomorrow thanks to ilan https://t.co/LjK7JIPxjq
Bill Morini,Sat Nov 07 01:15:20 0000 2015,StevenDLindsey brithume I wouldn't consider either Bush nor Rubio antiestablishment. Cruz Absolutely.
Tatiana Elizabeth,Sat Nov 07 01:15:20 0000 2015,Meanwhile in my dads driveway https://t.co/A0gCKii1lG
Kkahs,Sat Nov 07 01:15:20 0000 2015,When bae mad at you and he fake sleep so you tell him you gonna sick his dick https://t.co/utQ74jHX02
Ali  アリ NARANagi,Sat Nov 07 01:15:21 0000 2015,TFW glorified ROM hack software is the highlight of a dead console.
Bob RossMFF,Sat Nov 07 01:15:21 0000 2015,I have to forgive myself for the mistakes of the past. Learn from them not just hurt. I must do better.
manda,Sat Nov 07 01:15:21 0000 2015,mikeesposit0 fuck you
joanne,Sat Nov 07 01:15:21 0000 2015,It's still actually warm out at 8pm on November 5 in NYC. https://t.co/BA6esWuIid
lil wik,Sat Nov 07 01:15:23 0000 2015,hello.........it's me.... https://t.co/2irucNFn3v
danielle,Sat Nov 07 01:15:23 0000 2015,DJSUSSONE yo dj suss one follow me
Monay Perry,Sat Nov 07 01:15:24 0000 2015,DEsInfiniteLuv illamiina truebut they all got through itthen made more mistakes and got through thoseplus didnt some things damon did
Bobby Shmurda,Sat Nov 07 01:15:24 0000 2015,Squad up boys topps galway  Galway Hooker Bar https://t.co/gKEBGM98XE
Shamir,Sat Nov 07 01:15:25 0000 2015,alexaiono can people who just got a follow from you still get a DM if they tweet ALEXAT10
Alex Rainert,Sat Nov 07 01:15:26 0000 2015,jackosborne I do the former DMs you mean right much much more than the latter. Like Ive probably done the latter 5 times.
Katrina H,Sat Nov 07 01:15:27 0000 2015,Mel almost got taped and Dan didn't even care what is the point in this relationship 6YearsMovie
QueenPreBB,Sat Nov 07 01:15:27 0000 2015,I feel like shit
Coldplaying,Sat Nov 07 01:15:27 0000 2015,coldplay Thanks We're trying to come down from cloud nine amp; take it all in. Amazing day
Jiggy Static,Sat Nov 07 01:15:27 0000 2015,Tiffdgaf I'm tryna change lives here you're excused
TrumpTurner,Sat Nov 07 01:15:28 0000 2015,Im lessed amp; Yes I said itKuz everything I eva wanted I get it Regula Regula OnItunesnow I done https://t.co/wyeATErm6N
Slow Factory,Sat Nov 07 01:15:28 0000 2015,Current Mood MembersOnly secretworldinsideyou ManOnTheMoon spacebaby AMNH https://t.co/STbZTKkDJ6
Allison,Sat Nov 07 01:15:31 0000 2015,I'm at The Rock NYC in Rockaway Beach NY https://t.co/sOq3Hj36Q0
ReginaldAnderson,Sat Nov 07 01:15:34 0000 2015,CLAUWBAT My Hot Spots glued with yours Sparking Our FLAMES RRRRR come with me to Our Hot Yummy Room 2 HoneyLove MMMM
Julia Salata,Sat Nov 07 01:15:38 0000 2015,wrestlingnomad not Randi
arrah,Sat Nov 07 01:15:38 0000 2015,Your love is not too kind to me
aaliyahsdaughter,Sat Nov 07 01:15:38 0000 2015,it's a Gemini world .. 
NY RED RAIDER,Sat Nov 07 01:15:40 0000 2015,FinallyAn App That Can Block All Kardashians https://t.co/fDgwr69ZQS via thedailybeast KardBlock
mercedes rogalewski,Sat Nov 07 01:15:41 0000 2015,EYJr thank you Loved having you as a part of the Mets all the best to you
Elena Soboleva,Sat Nov 07 01:15:42 0000 2015,Ahead of next week's sales brettgorvy amp; loicgouzer giving a walkthrough of the sale including the https://t.co/uoI8O7EwA5
Pablo Romero,Sat Nov 07 01:15:43 0000 2015,Enjoying young voices at JuilliardSchool in a wonderful show:  Britten's The Children's Hour and https://t.co/HvKiBZPXqG
